127.0.0.1 - - [14/Apr/2023:14:33:27 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:56 +0530] "GET /e-society/images/3.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:56 +0530] "GET /e-society/images/2.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/admin-home.jsp HTTP/1.1" 200 46588
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/js/amcharts.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/js/serial.js HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/css/export.css HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/js/export.min.js HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/js/light.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/js/classie.js HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/js/jquery.nicescroll.js HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/js/index1.js HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/js/SidebarNav.min.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/js/scripts.js HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/js/SimpleChart.js HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/images/1.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/images/4.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/js/bootstrap.js HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/images/3.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/images/2.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/images/4.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/images/1.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/images/2.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/images/3.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/admin/assets/css/AjaxLoader.gif HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/images/slider1.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/images/slider2.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:22:57 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:23:02 +0530] "GET /e-society/images/slider2.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:23:02 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:23:02 +0530] "GET /e-society/images/slider4.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:23:07 +0530] "GET /e-society/images/slider4.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:23:07 +0530] "GET /e-society/images/slider5.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:23:07 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:23:12 +0530] "GET /e-society/images/slider4.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:23:12 +0530] "GET /e-society/images/slider5.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:23:12 +0530] "GET /e-society/images/slider6.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:23:17 +0530] "GET /e-society/images/slider6.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:23:17 +0530] "GET /e-society/images/slider5.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:23:17 +0530] "GET /e-society/images/slider7.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:23:45 +0530] "GET /e-society/images/slider7.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/admin-home.jsp HTTP/1.1" 200 46588
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/js/amcharts.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/js/serial.js HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/js/export.min.js HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/css/export.css HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/js/light.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/js/classie.js HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/js/index1.js HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/js/jquery.nicescroll.js HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/js/SidebarNav.min.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/js/scripts.js HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/images/4.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/images/1.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/js/SimpleChart.js HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/js/bootstrap.js HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/images/3.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/images/2.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/images/3.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/images/1.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/images/2.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/images/4.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/admin/assets/css/AjaxLoader.gif HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/images/slider1.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/images/slider2.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:47 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:52 +0530] "GET /e-society/images/slider2.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:52 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:52 +0530] "GET /e-society/images/slider4.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:57 +0530] "GET /e-society/images/slider5.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:57 +0530] "GET /e-society/images/slider4.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:24:57 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:25:02 +0530] "GET /e-society/images/slider4.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:25:02 +0530] "GET /e-society/images/slider5.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:25:02 +0530] "GET /e-society/images/slider6.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:25:07 +0530] "GET /e-society/images/slider5.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:25:07 +0530] "GET /e-society/images/slider6.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:25:07 +0530] "GET /e-society/images/slider7.jpg HTTP/1.1" 404 787
127.0.0.1 - - [14/Apr/2023:23:34:47 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:47 +0530] "GET /e-society/index.jsp HTTP/1.1" 200 12402
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:51 +0530] "GET /e-society/admin-login.jsp HTTP/1.1" 200 5749
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:51 +0530] "GET /e-society/css/owl.carousel.css HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:51 +0530] "GET /e-society/js/owl.carousel.js HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "POST /e-society/AdminController HTTP/1.1" 200 46588
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/js/serial.js HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/js/amcharts.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/js/export.min.js HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/css/export.css HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/js/light.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/js/index1.js HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/js/classie.js HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/js/scripts.js HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/js/jquery.nicescroll.js HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/js/SidebarNav.min.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/js/SimpleChart.js HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/js/bootstrap.js HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/images/1.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/images/4.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/images/3.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/images/2.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/images/4.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/images/2.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/images/1.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/images/3.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/admin/assets/css/AjaxLoader.gif HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/images/slider2.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:34:59 +0530] "GET /e-society/images/slider1.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:04 +0530] "GET /e-society/images/slider2.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:04 +0530] "GET /e-society/images/slider4.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:04 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:09 +0530] "GET /e-society/images/slider4.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:09 +0530] "GET /e-society/images/slider5.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:09 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:14 +0530] "GET /e-society/images/slider4.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:14 +0530] "GET /e-society/images/slider5.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:14 +0530] "GET /e-society/images/slider6.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:14 +0530] "GET /e-society/css/export.css HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:14 +0530] "GET /e-society/admin/assets/css/bootstrap.css.map HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:14 +0530] "GET /e-society/images/slider6.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:14 +0530] "GET /e-society/images/slider5.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:19 +0530] "GET /e-society/images/slider5.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:19 +0530] "GET /e-society/images/slider6.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:35:19 +0530] "GET /e-society/images/slider7.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "POST /e-society/AdminController HTTP/1.1" 200 46272
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/images/1.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/js/amcharts.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/js/serial.js HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/js/export.min.js HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/js/light.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/css/export.css HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/js/classie.js HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/js/index1.js HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/js/jquery.nicescroll.js HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/js/scripts.js HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/js/SidebarNav.min.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/js/SimpleChart.js HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/images/4.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/js/bootstrap.js HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/images/3.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/images/1.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/images/2.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/images/1.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/images/2.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/images/3.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:10 +0530] "GET /e-society/images/4.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:11 +0530] "GET /e-society/admin/assets/css/AjaxLoader.gif HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:11 +0530] "GET /e-society/images/slider1.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:11 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:11 +0530] "GET /e-society/images/slider2.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:16 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:16 +0530] "GET /e-society/images/slider2.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:16 +0530] "GET /e-society/images/slider4.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:21 +0530] "GET /e-society/images/slider4.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:21 +0530] "GET /e-society/images/slider5.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:21 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "POST /e-society/AdminController HTTP/1.1" 200 46272
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/js/serial.js HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/js/amcharts.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/js/export.min.js HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/js/index1.js HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/css/export.css HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/js/light.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/js/classie.js HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/js/jquery.nicescroll.js HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/js/SidebarNav.min.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/js/scripts.js HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/js/SimpleChart.js HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/js/bootstrap.js HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/images/1.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/images/4.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/images/2.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/images/3.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/images/1.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/images/2.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/images/4.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/images/3.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/admin/assets/css/AjaxLoader.gif HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/images/slider1.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:24 +0530] "GET /e-society/images/slider2.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/admin-home.jsp HTTP/1.1" 200 46272
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/js/serial.js HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/js/amcharts.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/js/export.min.js HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/css/export.css HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/js/light.js HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/js/index1.js HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/js/classie.js HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/js/jquery.nicescroll.js HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/js/scripts.js HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/js/SidebarNav.min.js HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/js/bootstrap.js HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/images/4.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/js/SimpleChart.js HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/images/1.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/images/3.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/images/2.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/images/4.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/images/3.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/images/1.jpg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/admin/assets/css/AjaxLoader.gif HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/images/slider1.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/images/slider2.jpg HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [14/Apr/2023:23:37:28 +0530] "GET /e-society/images/slider3.jpg HTTP/1.1" 404 787
